IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
17,10.215.173.1,54965,239.255.255.250,1900,10702,HappyMod,com.happymod.apk,SSDP,Closed,,512,0,4,0,2025-09-13T21:06:29.117-05:00,2025-09-13T21:06:41.117-05:00,
17,10.215.173.1,56801,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,notifications-pa.googleapis.com,77,0,1,0,2025-09-13T21:06:29.173-05:00,2025-09-13T21:06:29.173-05:00,
6,10.215.173.1,41644,10.0.0.98,8060,10702,HappyMod,com.happymod.apk,HTTP,Closed,,342,1716,6,6,2025-09-13T21:06:29.302-05:00,2025-09-13T21:06:29.371-05:00,
6,10.215.173.1,40022,35.174.215.42,9377,10702,HappyMod,com.happymod.apk,TCP,Closed,configure-tcp.rayjump.com,1267,3110,7,7,2025-09-13T21:06:29.342-05:00,2025-09-13T21:06:29.524-05:00,
6,10.215.173.1,48838,10.0.0.123,7678,10702,HappyMod,com.happymod.apk,HTTP,Closed,,352,1919,6,6,2025-09-13T21:06:29.389-05:00,2025-09-13T21:06:29.429-05:00,
6,10.215.173.1,34526,10.0.0.123,9110,10702,HappyMod,com.happymod.apk,HTTP,Closed,,313,2334,5,5,2025-09-13T21:06:29.395-05:00,2025-09-13T21:06:29.429-05:00,
6,10.215.173.1,57772,10.0.0.123,9197,10702,HappyMod,com.happymod.apk,HTTP,Closed,,306,3678,5,5,2025-09-13T21:06:29.397-05:00,2025-09-13T21:06:29.429-05:00,
17,10.215.173.1,64449,10.215.173.2,53,10702,HappyMod,com.happymod.apk,DNS,Closed,cdn-adn-https.mtgglobals.com,148,192,2,1,2025-09-13T21:06:29.496-05:00,2025-09-13T21:06:32.663-05:00,
17,10.215.173.1,13034,10.215.173.2,53,10257,Google,com.google.android.googlequicksearchbox,DNS,Closed,geller-pa.googleapis.com,140,337,2,1,2025-09-13T21:06:29.527-05:00,2025-09-13T21:06:32.571-05:00,
17,10.215.173.1,19239,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,i.ytimg.com,57,324,1,1,2025-09-13T21:06:29.644-05:00,2025-09-13T21:06:29.691-05:00,
17,10.215.173.1,45218,142.250.65.214,443,10276,YouTube,com.google.android.youtube,QUIC,Closed,i.ytimg.com,0,0,0,0,2025-09-13T21:06:29.706-05:00,2025-09-13T21:06:30.606-05:00,
17,10.215.173.1,13435,10.215.173.2,53,10502,Adblocker Browser,com.internet.smartphonebrowser,DNS,Closed,firebaseinstallations.googleapis.com,164,349,2,1,2025-09-13T21:06:29.714-05:00,2025-09-13T21:06:32.757-05:00,
6,10.215.173.1,54926,142.250.65.214,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,i.ytimg.com,2550,7257,10,8,2025-09-13T21:06:29.731-05:00,2025-09-13T21:06:31.762-05:00,
6,10.215.173.1,47526,142.251.40.206,443,10255,Google Play services,com.google.android.gms,HTTPS,Error,android.apis.google.com,2622,1638,7,5,2025-09-13T21:06:29.892-05:00,2025-09-13T21:06:30.125-05:00,
6,10.215.173.1,57176,142.251.32.106,443,10327,Docs,com.google.android.apps.docs.editors.docs,TLS,Closed,notifications-pa.googleapis.com,4308,9256,17,20,2025-09-13T21:06:30.021-05:00,2025-09-13T21:06:33.977-05:00,
17,10.215.173.1,47545,10.215.173.2,53,10336,YouTube Music,com.google.android.apps.youtube.music,DNS,Closed,notifications-pa.googleapis.com,77,344,1,1,2025-09-13T21:06:30.034-05:00,2025-09-13T21:06:30.052-05:00,
6,10.215.173.1,57188,142.251.32.106,443,10327,Docs,com.google.android.apps.docs.editors.docs,TLS,Error,notifications-pa.googleapis.com,712,4660,7,6,2025-09-13T21:06:30.040-05:00,2025-09-13T21:06:30.170-05:00,
6,10.215.173.1,57198,142.251.32.106,443,10327,Docs,com.google.android.apps.docs.editors.docs,TLS,Error,notifications-pa.googleapis.com,712,4659,7,6,2025-09-13T21:06:30.042-05:00,2025-09-13T21:06:30.170-05:00,
6,10.215.173.1,57200,142.251.32.106,443,10435,Translate,com.google.android.apps.translate,HTTPS,Closed,notifications-pa.googleapis.com,4750,8499,18,18,2025-09-13T21:06:30.044-05:00,2025-09-13T21:06:52.856-05:00,
6,10.215.173.1,57208,142.251.32.106,443,10393,Contacts,com.google.android.contacts,HTTPS,Closed,notifications-pa.googleapis.com,3270,7773,12,13,2025-09-13T21:06:30.050-05:00,2025-09-13T21:06:37.644-05:00,
6,10.215.173.1,43220,142.251.40.202,443,10435,Translate,com.google.android.apps.translate,HTTPS,Closed,translate-pa.googleapis.com,3178,10807,16,16,2025-09-13T21:06:30.163-05:00,2025-09-13T21:06:52.855-05:00,
17,10.215.173.1,50949,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,notifications-pa.googleapis.com,77,344,1,1,2025-09-13T21:06:30.196-05:00,2025-09-13T21:06:30.199-05:00,
17,10.215.173.1,55324,142.251.32.106,443,10435,Translate,com.google.android.apps.translate,QUIC,Closed,notifications-pa.googleapis.com,0,0,0,0,2025-09-13T21:06:30.485-05:00,2025-09-13T21:06:34.488-05:00,
17,10.215.173.1,50655,10.215.173.2,53,10502,Adblocker Browser,com.internet.smartphonebrowser,DNS,Closed,versioncheck.addons.mozilla.org,154,104,2,1,2025-09-13T21:06:31.421-05:00,2025-09-13T21:06:34.488-05:00,
17,10.215.173.1,59652,10.215.173.2,53,10373,PCAPdroid,com.emanuelef.remote_capture,DNS,Closed,rules.emergingthreats.net,142,146,2,1,2025-09-13T21:06:31.588-05:00,2025-09-13T21:06:34.761-05:00,
17,10.215.173.1,36230,10.215.173.2,53,10613,IronFox,org.ironfoxoss.ironfox,DNS,Closed,dns.quad9.net,59,112,1,1,2025-09-13T21:06:31.974-05:00,2025-09-13T21:06:32.115-05:00,
6,10.215.173.1,42364,9.9.9.9,443,10613,IronFox,org.ironfoxoss.ironfox,HTTPS,Error,dns.quad9.net,2168,2294,6,6,2025-09-13T21:06:32.125-05:00,2025-09-13T21:06:32.265-05:00,
6,10.215.173.1,42366,9.9.9.9,443,10613,IronFox,org.ironfoxoss.ironfox,HTTPS,Error,dns.quad9.net,2168,2254,6,5,2025-09-13T21:06:32.128-05:00,2025-09-13T21:06:32.245-05:00,
6,10.215.173.1,42380,9.9.9.9,443,10613,IronFox,org.ironfoxoss.ironfox,HTTPS,Error,dns.quad9.net,2168,2254,6,5,2025-09-13T21:06:32.133-05:00,2025-09-13T21:06:32.256-05:00,
6,10.215.173.1,42396,9.9.9.9,443,10613,IronFox,org.ironfoxoss.ironfox,HTTPS,Error,dns.quad9.net,2168,2254,6,5,2025-09-13T21:06:32.134-05:00,2025-09-13T21:06:32.268-05:00,
6,10.215.173.1,38828,172.253.63.188,5228,10731,MicroG,app.revanced.android.gms,TLS,Error,mtalk.google.com,818,4120,6,5,2025-09-13T21:06:32.248-05:00,2025-09-13T21:06:32.390-05:00,
17,10.215.173.1,21514,10.215.173.2,53,10702,HappyMod,com.happymod.apk,DNS,Closed,router.bittorrent.com,67,94,1,1,2025-09-13T21:06:32.250-05:00,2025-09-13T21:06:32.386-05:00,
17,10.215.173.1,25178,10.215.173.2,53,10702,HappyMod,com.happymod.apk,DNS,Closed,dht.transmissionbt.com,68,111,1,1,2025-09-13T21:06:32.394-05:00,2025-09-13T21:06:32.437-05:00,
17,10.215.173.1,18747,10.215.173.2,53,10702,HappyMod,com.happymod.apk,DNS,Closed,router.silotis.us,63,136,1,1,2025-09-13T21:06:32.442-05:00,2025-09-13T21:06:32.579-05:00,
17,10.215.173.1,53924,67.215.246.10,6881,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,router.bittorrent.com,139,514,1,1,2025-09-13T21:06:32.589-05:00,2025-09-13T21:06:32.671-05:00,
17,10.215.173.1,53924,87.98.162.88,6881,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,dht.transmissionbt.com,139,303,1,1,2025-09-13T21:06:32.595-05:00,2025-09-13T21:06:32.716-05:00,
