IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
6,10.215.173.1,39646,142.251.40.110,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.apis.google.com,4114,4113,17,17,2025-06-22T19:20:56.719-05:00,2025-06-22T19:21:58.341-05:00,
6,10.215.173.1,50380,142.251.163.188,5228,10255,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1340,1224,8,9,2025-06-22T19:22:07.367-05:00,2025-06-22T19:23:09.201-05:00,
6,10.215.173.1,38308,142.251.40.110,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.apis.google.com,4106,4076,16,18,2025-06-22T19:22:07.588-05:00,2025-06-22T19:23:09.202-05:00,
6,10.215.173.1,39670,142.251.163.188,5228,10255,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1300,1184,7,8,2025-06-22T19:23:23.232-05:00,2025-06-22T19:24:25.311-05:00,
6,10.215.173.1,54720,142.251.40.110,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.apis.google.com,4146,4156,17,17,2025-06-22T19:23:23.490-05:00,2025-06-22T19:24:25.315-05:00,
17,10.215.173.1,15470,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,android-context-data.googleapis.com,81,348,1,1,2025-06-22T19:23:36.986-05:00,2025-06-22T19:23:37.170-05:00,
6,10.215.173.1,43738,142.251.163.188,5228,10255,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1345,1224,8,9,2025-06-22T19:24:37.340-05:00,2025-06-22T19:25:41.302-05:00,
6,10.215.173.1,35778,142.251.40.110,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.apis.google.com,4138,3825,16,16,2025-06-22T19:24:37.592-05:00,2025-06-22T19:25:41.302-05:00,
6,10.215.173.1,52950,142.251.163.188,5228,10255,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1340,1224,8,9,2025-06-22T19:25:48.335-05:00,2025-06-22T19:26:52.086-05:00,
6,10.215.173.1,42770,142.251.40.110,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.apis.google.com,4186,4095,18,18,2025-06-22T19:25:48.550-05:00,2025-06-22T19:26:52.088-05:00,
6,10.215.173.1,51052,142.251.163.188,5228,10255,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1300,1184,7,8,2025-06-22T19:26:57.130-05:00,2025-06-22T19:27:57.750-05:00,
6,10.215.173.1,33954,142.251.40.110,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.apis.google.com,4138,4028,16,17,2025-06-22T19:26:57.389-05:00,2025-06-22T19:27:57.753-05:00,
6,10.215.173.1,57144,142.251.163.188,5228,10255,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1340,1184,8,8,2025-06-22T19:28:03.790-05:00,2025-06-22T19:28:04.033-05:00,
6,10.215.173.1,59432,142.251.40.110,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.apis.google.com,4178,3917,17,14,2025-06-22T19:28:04.023-05:00,2025-06-22T19:28:04.326-05:00,
6,10.215.173.1,59298,142.250.64.106,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android-context-data.googleapis.com,3386,7675,14,13,2025-06-22T19:28:36.998-05:00,2025-06-22T19:28:37.333-05:00,
17,10.215.173.1,59737,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,playatoms-pa.googleapis.com,73,340,1,1,2025-06-22T19:28:57.826-05:00,2025-06-22T19:28:58.553-05:00,
6,10.215.173.1,60398,142.250.185.170,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,playatoms-pa.googleapis.com,3839,53547,31,35,2025-06-22T19:28:58.564-05:00,2025-06-22T19:28:59.409-05:00,
17,10.215.173.1,17071,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,footprints-pa.googleapis.com,74,341,1,1,2025-06-22T19:28:59.911-05:00,2025-06-22T19:29:00.086-05:00,
6,10.215.173.1,49136,142.251.40.202,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,footprints-pa.googleapis.com,6399,8969,21,17,2025-06-22T19:29:00.190-05:00,2025-06-22T19:29:00.447-05:00,
17,10.215.173.1,57846,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,semanticlocation-pa.googleapis.com,80,347,1,1,2025-06-22T19:29:01.391-05:00,2025-06-22T19:29:01.459-05:00,
6,10.215.173.1,34074,142.250.80.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,semanticlocation-pa.googleapis.com,2791,5976,11,12,2025-06-22T19:29:01.474-05:00,2025-06-22T19:29:01.732-05:00,
6,10.215.173.1,54188,216.58.207.234,443,10255,Google Play services,com.google.android.gms,TLS,Closed,www.googleapis.com,1900,88,3,2,2025-06-22T19:29:02.194-05:00,2025-06-22T19:29:02.470-05:00,
6,10.215.173.1,54198,216.58.207.234,443,10255,Google Play services,com.google.android.gms,TLS,Closed,www.googleapis.com,60,0,1,0,2025-06-22T19:29:02.447-05:00,2025-06-22T19:29:02.447-05:00,
