IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
17,10.215.173.1,37757,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,encrypted-tbn0.gstatic.com,72,99,1,1,2025-07-28T01:41:09.124-05:00,2025-07-28T01:41:09.277-05:00,
17,10.215.173.1,44951,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,encrypted-tbn0.gstatic.com,72,140,1,1,2025-07-28T01:41:09.129-05:00,2025-07-28T01:41:09.283-05:00,
17,10.215.173.1,23184,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,encrypted-tbn2.gstatic.com,72,99,1,1,2025-07-28T01:41:09.132-05:00,2025-07-28T01:41:09.194-05:00,
17,10.215.173.1,18315,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,encrypted-tbn2.gstatic.com,72,140,1,1,2025-07-28T01:41:09.134-05:00,2025-07-28T01:41:09.195-05:00,
17,10.215.173.1,27460,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,encrypted-tbn3.gstatic.com,72,99,1,1,2025-07-28T01:41:09.136-05:00,2025-07-28T01:41:09.277-05:00,
17,10.215.173.1,13041,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,encrypted-tbn3.gstatic.com,72,140,1,1,2025-07-28T01:41:09.141-05:00,2025-07-28T01:41:09.195-05:00,
17,10.215.173.1,35031,142.251.41.78,443,10269,Chrome,com.android.chrome,QUIC,Closed,encrypted-tbn2.gstatic.com,0,0,0,0,2025-07-28T01:41:09.196-05:00,2025-07-28T01:41:13.197-05:00,
6,10.215.173.1,32920,142.251.41.78,443,10269,Chrome,com.android.chrome,HTTPS,Active,encrypted-tbn2.gstatic.com,2816,8944,11,12,2025-07-28T01:41:09.197-05:00,2025-07-28T01:41:09.386-05:00,
17,10.215.173.1,58492,142.250.74.14,443,10269,Chrome,com.android.chrome,QUIC,Closed,encrypted-tbn3.gstatic.com,0,0,0,0,2025-07-28T01:41:09.279-05:00,2025-07-28T01:41:13.279-05:00,
6,10.215.173.1,49128,142.250.74.14,443,10269,Chrome,com.android.chrome,HTTPS,Active,encrypted-tbn3.gstatic.com,2999,8773,13,13,2025-07-28T01:41:09.280-05:00,2025-07-28T01:41:09.752-05:00,
17,10.215.173.1,52698,216.58.207.206,443,10269,Chrome,com.android.chrome,QUIC,Closed,encrypted-tbn0.gstatic.com,0,0,0,0,2025-07-28T01:41:09.284-05:00,2025-07-28T01:41:13.285-05:00,
6,10.215.173.1,45856,216.58.207.206,443,10269,Chrome,com.android.chrome,HTTPS,Active,encrypted-tbn0.gstatic.com,4525,69316,48,54,2025-07-28T01:41:09.285-05:00,2025-07-28T01:41:09.978-05:00,
6,10.215.173.1,45866,216.58.207.206,443,10269,Chrome,com.android.chrome,TLS,Closed,encrypted-tbn0.gstatic.com,100,88,2,2,2025-07-28T01:41:09.586-05:00,2025-07-28T01:41:09.749-05:00,
6,10.215.173.1,45874,216.58.207.206,443,10269,Chrome,com.android.chrome,TLS,Closed,encrypted-tbn0.gstatic.com,100,88,2,2,2025-07-28T01:41:09.588-05:00,2025-07-28T01:41:09.748-05:00,
17,10.215.173.1,6834,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,update.googleapis.com,67,94,1,1,2025-07-28T01:41:11.913-05:00,2025-07-28T01:41:12.081-05:00,
6,10.215.173.1,47170,142.250.74.3,443,10269,Chrome,com.android.chrome,HTTPS,Closed,update.googleapis.com,1912,6556,10,9,2025-07-28T01:41:12.087-05:00,2025-07-28T01:41:34.853-05:00,
17,10.215.173.1,52918,142.251.33.174,443,10276,YouTube,com.google.android.youtube,QUIC,Active,www.youtube.com,0,0,0,0,2025-07-28T01:41:16.124-05:00,2025-07-28T01:41:20.122-05:00,
17,10.215.173.1,30026,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,optimizationguide-pa.googleapis.com,81,172,1,1,2025-07-28T01:41:16.681-05:00,2025-07-28T01:41:16.762-05:00,
17,10.215.173.1,18523,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,optimizationguide-pa.googleapis.com,81,149,1,1,2025-07-28T01:41:16.686-05:00,2025-07-28T01:41:16.757-05:00,
17,10.215.173.1,49588,142.251.33.170,443,10269,Chrome,com.android.chrome,QUIC,Active,optimizationguide-pa.googleapis.com,0,0,0,0,2025-07-28T01:41:16.767-05:00,2025-07-28T01:41:20.769-05:00,
6,10.215.173.1,48648,142.251.33.170,443,10269,Chrome,com.android.chrome,HTTPS,Active,optimizationguide-pa.googleapis.com,4642,30420,18,21,2025-07-28T01:41:16.770-05:00,2025-07-28T01:41:17.042-05:00,
17,10.215.173.1,7421,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,clients4.google.com,65,116,1,1,2025-07-28T01:41:16.786-05:00,2025-07-28T01:41:16.928-05:00,
17,10.215.173.1,41701,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,clients4.google.com,65,150,1,1,2025-07-28T01:41:16.788-05:00,2025-07-28T01:41:16.929-05:00,
17,10.215.173.1,48837,142.250.74.142,443,10269,Chrome,com.android.chrome,QUIC,Active,clients4.google.com,0,0,0,0,2025-07-28T01:41:16.935-05:00,2025-07-28T01:41:20.932-05:00,
6,10.215.173.1,32872,142.250.74.142,443,10269,Chrome,com.android.chrome,HTTPS,Active,clients4.google.com,7447,14995,20,20,2025-07-28T01:41:16.937-05:00,2025-07-28T01:41:19.055-05:00,
6,10.215.173.1,34522,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T01:41:17.112-05:00,2025-07-28T01:41:17.133-05:00,
17,10.215.173.1,16510,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,mtalk.google.com,0,0,0,0,2025-07-28T01:41:17.290-05:00,2025-07-28T01:41:17.290-05:00,
6,10.215.173.1,39278,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T01:41:18.141-05:00,2025-07-28T01:41:27.167-05:00,
17,10.215.173.1,6147,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,chatgpt.com,57,100,1,1,2025-07-28T01:41:25.846-05:00,2025-07-28T01:41:26.017-05:00,
17,10.215.173.1,38284,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,chatgpt.com,57,129,1,1,2025-07-28T01:41:25.848-05:00,2025-07-28T01:41:26.027-05:00,
6,10.215.173.1,49674,104.18.32.47,443,10269,Chrome,com.android.chrome,HTTPS,Active,chatgpt.com,203489,744918,266,286,2025-07-28T01:41:26.028-05:00,2025-07-28T01:41:28.992-05:00,
6,10.215.173.1,49688,104.18.32.47,443,10269,Chrome,com.android.chrome,HTTPS,Active,chatgpt.com,11099,6725,17,15,2025-07-28T01:41:27.134-05:00,2025-07-28T01:41:27.596-05:00,
6,10.215.173.1,55522,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T01:41:27.170-05:00,2025-07-28T01:41:27.217-05:00,
17,10.215.173.1,35641,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,ab.chatgpt.com,60,103,1,1,2025-07-28T01:41:27.237-05:00,2025-07-28T01:41:27.413-05:00,
17,10.215.173.1,19579,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,ab.chatgpt.com,60,132,1,1,2025-07-28T01:41:27.246-05:00,2025-07-28T01:41:27.455-05:00,
6,10.215.173.1,56142,194.242.2.2,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.mullvad.net,1516,5473,15,14,2025-07-28T01:41:27.251-05:00,2025-07-28T01:41:37.453-05:00,
17,10.215.173.1,62757,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,ws.chatgpt.com,60,103,1,1,2025-07-28T01:41:27.338-05:00,2025-07-28T01:41:27.468-05:00,
17,10.215.173.1,52637,10.215.173.2,53,10269,Chrome,com.android.chrome,DNS,Closed,ws.chatgpt.com,60,232,1,1,2025-07-28T01:41:27.339-05:00,2025-07-28T01:41:27.451-05:00,
6,10.215.173.1,56158,194.242.2.2,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.mullvad.net,545,2956,6,6,2025-07-28T01:41:27.341-05:00,2025-07-28T01:41:27.469-05:00,
6,10.215.173.1,56162,194.242.2.2,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.mullvad.net,505,2914,5,5,2025-07-28T01:41:27.343-05:00,2025-07-28T01:41:27.489-05:00,
6,10.215.173.1,39048,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T01:41:27.430-05:00,2025-07-28T01:41:31.549-05:00,
6,10.215.173.1,45952,104.18.39.21,443,10269,Chrome,com.android.chrome,HTTPS,Closed,ws.chatgpt.com,7560,5406,10,9,2025-07-28T01:41:27.471-05:00,2025-07-28T01:41:34.850-05:00,
17,10.215.173.1,44149,142.251.33.174,443,10276,YouTube,com.google.android.youtube,QUIC,Active,www.youtube.com,0,0,0,0,2025-07-28T01:41:31.150-05:00,2025-07-28T01:41:35.152-05:00,
17,10.215.173.1,5808,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,youtubei.googleapis.com,69,224,1,1,2025-07-28T01:41:31.348-05:00,2025-07-28T01:41:31.533-05:00,
17,10.215.173.1,37959,142.250.74.74,443,10276,YouTube,com.google.android.youtube,QUIC,Active,youtubei.googleapis.com,0,0,0,0,2025-07-28T01:41:31.545-05:00,2025-07-28T01:41:35.545-05:00,
6,10.215.173.1,45532,142.250.74.74,443,10276,YouTube,com.google.android.youtube,HTTPS,Active,youtubei.googleapis.com,10192,26168,17,22,2025-07-28T01:41:31.553-05:00,2025-07-28T01:41:32.113-05:00,
17,10.215.173.1,32760,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,mtalk.google.com,0,0,0,0,2025-07-28T01:41:35.306-05:00,2025-07-28T01:41:35.306-05:00,
6,10.215.173.1,37862,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T01:41:37.248-05:00,2025-07-28T01:41:37.282-05:00,
6,10.215.173.1,39380,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Active,,530,1298,6,5,2025-07-28T01:41:37.430-05:00,2025-07-28T01:41:41.504-05:00,
