IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
6,10.215.173.1,55604,172.64.41.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,721,3245,7,7,2025-07-28T05:58:30.422-05:00,2025-07-28T05:58:30.613-05:00,
6,10.215.173.1,52378,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,721,3245,7,7,2025-07-28T05:58:30.428-05:00,2025-07-28T05:58:30.639-05:00,
6,10.215.173.1,52382,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,721,3244,7,7,2025-07-28T05:58:30.433-05:00,2025-07-28T05:58:30.640-05:00,
6,10.215.173.1,52386,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,3684,8360,29,20,2025-07-28T05:58:30.435-05:00,2025-07-28T05:58:30.802-05:00,
6,10.215.173.1,52396,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,761,3285,8,8,2025-07-28T05:58:30.438-05:00,2025-07-28T05:58:30.640-05:00,
6,10.215.173.1,52408,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,721,3245,7,7,2025-07-28T05:58:30.441-05:00,2025-07-28T05:58:30.613-05:00,
6,10.215.173.1,52416,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,761,3286,8,8,2025-07-28T05:58:30.443-05:00,2025-07-28T05:58:30.613-05:00,
6,10.215.173.1,43610,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,1974,168,4,4,2025-07-28T05:58:30.598-05:00,2025-07-28T05:58:30.826-05:00,
6,10.215.173.1,43620,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,1974,168,4,4,2025-07-28T05:58:30.600-05:00,2025-07-28T05:58:30.804-05:00,
6,10.215.173.1,43622,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,2006,168,4,4,2025-07-28T05:58:30.601-05:00,2025-07-28T05:58:30.826-05:00,
6,10.215.173.1,43628,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,1974,168,4,4,2025-07-28T05:58:30.602-05:00,2025-07-28T05:58:30.826-05:00,
6,10.215.173.1,43630,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,1974,168,4,4,2025-07-28T05:58:30.603-05:00,2025-07-28T05:58:30.826-05:00,
6,10.215.173.1,43640,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,1974,168,4,4,2025-07-28T05:58:30.607-05:00,2025-07-28T05:58:30.826-05:00,
6,10.215.173.1,49162,18.160.200.82,443,10351,Brave,com.brave.browser,HTTP,Closed,variations.brave.com,2799,2987,11,13,2025-07-28T05:58:30.610-05:00,2025-07-28T05:58:30.759-05:00,
6,10.215.173.1,43646,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,740,3684,8,8,2025-07-28T05:58:30.619-05:00,2025-07-28T05:58:30.851-05:00,
6,10.215.173.1,43654,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,780,3723,9,9,2025-07-28T05:58:30.621-05:00,2025-07-28T05:58:30.836-05:00,
6,10.215.173.1,43658,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,780,3722,9,9,2025-07-28T05:58:30.623-05:00,2025-07-28T05:58:30.850-05:00,
6,10.215.173.1,43672,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,740,3682,8,8,2025-07-28T05:58:30.624-05:00,2025-07-28T05:58:30.851-05:00,
6,10.215.173.1,43688,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,740,3745,8,8,2025-07-28T05:58:30.626-05:00,2025-07-28T05:58:30.869-05:00,
6,10.215.173.1,43702,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,740,3745,8,8,2025-07-28T05:58:30.627-05:00,2025-07-28T05:58:30.869-05:00,
6,10.215.173.1,49174,18.160.200.82,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,variations.brave.com,1285,5596,10,12,2025-07-28T05:58:30.628-05:00,2025-07-28T05:58:30.792-05:00,
6,10.215.173.1,36822,185.199.109.133,443,10351,Brave,com.brave.browser,TLS,Closed,raw.githubusercontent.com,2011,168,4,4,2025-07-28T05:58:30.667-05:00,2025-07-28T05:58:30.791-05:00,
6,10.215.173.1,37800,18.154.110.61,443,10351,Brave,com.brave.browser,HTTPS,Closed,grant.rewards.brave.com,2017,1633,5,5,2025-07-28T05:58:30.674-05:00,2025-07-28T05:58:30.759-05:00,
6,10.215.173.1,43960,52.38.88.253,443,10351,Brave,com.brave.browser,TLS,Closed,,100,88,2,2,2025-07-28T05:58:30.677-05:00,2025-07-28T05:58:30.778-05:00,
6,10.215.173.1,36832,185.199.109.133,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,raw.githubusercontent.com,705,5735,7,7,2025-07-28T05:58:30.680-05:00,2025-07-28T05:58:30.832-05:00,
6,10.215.173.1,37814,18.154.110.61,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,grant.rewards.brave.com,783,4995,9,9,2025-07-28T05:58:30.683-05:00,2025-07-28T05:58:30.783-05:00,
6,10.215.173.1,43962,52.38.88.253,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,TLS,Closed,,140,128,3,3,2025-07-28T05:58:30.689-05:00,2025-07-28T05:58:30.889-05:00,
6,10.215.173.1,43716,35.82.13.19,443,10351,Brave,com.brave.browser,HTTP,Closed,go-updater.brave.com,90042,29684,255,183,2025-07-28T05:58:30.745-05:00,2025-07-28T05:58:49.056-05:00,
6,10.215.173.1,43724,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,1910,168,4,4,2025-07-28T05:58:30.747-05:00,2025-07-28T05:58:31.061-05:00,
6,10.215.173.1,43730,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,2006,168,4,4,2025-07-28T05:58:30.749-05:00,2025-07-28T05:58:31.120-05:00,
6,10.215.173.1,43738,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,2006,168,4,4,2025-07-28T05:58:30.750-05:00,2025-07-28T05:58:31.122-05:00,
6,10.215.173.1,43748,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,2006,168,4,4,2025-07-28T05:58:30.752-05:00,2025-07-28T05:58:31.060-05:00,
6,10.215.173.1,43750,35.82.13.19,443,10351,Brave,com.brave.browser,TLS,Closed,go-updater.brave.com,1910,168,4,4,2025-07-28T05:58:30.753-05:00,2025-07-28T05:58:31.122-05:00,
6,10.215.173.1,36834,185.199.109.133,443,10351,Brave,com.brave.browser,HTTP,Closed,raw.githubusercontent.com,9976,3767691,186,389,2025-07-28T05:58:30.755-05:00,2025-07-28T05:58:49.056-05:00,
6,10.215.173.1,43964,52.38.88.253,443,10351,Brave,com.brave.browser,HTTP,Closed,api.rewards.brave.com,2798,3798,14,13,2025-07-28T05:58:30.756-05:00,2025-07-28T05:58:49.057-05:00,
6,10.215.173.1,37830,18.154.110.61,443,10351,Brave,com.brave.browser,HTTP,Closed,grant.rewards.brave.com,3015,3233,13,14,2025-07-28T05:58:30.758-05:00,2025-07-28T05:58:49.057-05:00,
6,10.215.173.1,43752,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,89347,35651,243,232,2025-07-28T05:58:30.811-05:00,2025-07-28T05:58:42.902-05:00,
6,10.215.173.1,43762,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,780,3850,9,10,2025-07-28T05:58:30.813-05:00,2025-07-28T05:58:31.179-05:00,
6,10.215.173.1,43772,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,820,3849,10,10,2025-07-28T05:58:30.815-05:00,2025-07-28T05:58:31.187-05:00,
6,10.215.173.1,43776,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,780,3809,9,9,2025-07-28T05:58:30.816-05:00,2025-07-28T05:58:31.188-05:00,
6,10.215.173.1,43788,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,740,3809,8,9,2025-07-28T05:58:30.819-05:00,2025-07-28T05:58:31.179-05:00,
6,10.215.173.1,43798,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,860,3889,11,11,2025-07-28T05:58:30.820-05:00,2025-07-28T05:58:31.188-05:00,
6,10.215.173.1,36838,185.199.109.133,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,raw.githubusercontent.com,23125,3797170,433,953,2025-07-28T05:58:30.822-05:00,2025-07-28T05:58:49.093-05:00,
6,10.215.173.1,43980,52.38.88.253,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,api.rewards.brave.com,1436,6578,16,17,2025-07-28T05:58:30.823-05:00,2025-07-28T05:58:49.127-05:00,
6,10.215.173.1,37836,18.154.110.61,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,grant.rewards.brave.com,1533,5841,12,13,2025-07-28T05:58:30.824-05:00,2025-07-28T05:58:49.096-05:00,
6,10.215.173.1,55606,172.64.41.3,443,10351,Brave,com.brave.browser,HTTP,Closed,chrome.cloudflare-dns.com,3383,2475,16,15,2025-07-28T05:58:31.150-05:00,2025-07-28T05:58:49.057-05:00,
6,10.215.173.1,55610,172.64.41.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,1806,5025,17,20,2025-07-28T05:58:31.164-05:00,2025-07-28T05:58:49.096-05:00,
6,10.215.173.1,37608,3.171.22.33,443,10351,Brave,com.brave.browser,HTTPS,Closed,brave-core-ext.s3.brave.com,1957,1614,5,5,2025-07-28T05:58:31.337-05:00,2025-07-28T05:58:31.447-05:00,
6,10.215.173.1,37612,3.171.22.33,443,10351,Brave,com.brave.browser,HTTPS,Closed,brave-core-ext.s3.brave.com,2053,1614,5,5,2025-07-28T05:58:31.340-05:00,2025-07-28T05:58:31.478-05:00,
6,10.215.173.1,37616,3.171.22.33,443,10351,Brave,com.brave.browser,HTTPS,Closed,brave-core-ext.s3.brave.com,1989,1614,5,5,2025-07-28T05:58:31.341-05:00,2025-07-28T05:58:31.473-05:00,
6,10.215.173.1,37626,3.171.22.33,443,10351,Brave,com.brave.browser,HTTPS,Closed,brave-core-ext.s3.brave.com,1989,1614,5,5,2025-07-28T05:58:31.348-05:00,2025-07-28T05:58:31.461-05:00,
6,10.215.173.1,37640,3.171.22.33,443,10351,Brave,com.brave.browser,HTTP,Closed,brave-core-ext.s3.brave.com,7254,91902,57,52,2025-07-28T05:58:31.351-05:00,2025-07-28T05:58:49.057-05:00,
6,10.215.173.1,37650,3.171.22.33,443,10351,Brave,com.brave.browser,HTTPS,Closed,brave-core-ext.s3.brave.com,1989,1614,5,5,2025-07-28T05:58:31.352-05:00,2025-07-28T05:58:31.467-05:00,
6,10.215.173.1,37662,3.171.22.33,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,brave-core-ext.s3.brave.com,747,4979,8,9,2025-07-28T05:58:31.361-05:00,2025-07-28T05:58:31.537-05:00,
6,10.215.173.1,37678,3.171.22.33,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,brave-core-ext.s3.brave.com,747,4979,8,9,2025-07-28T05:58:31.363-05:00,2025-07-28T05:58:31.538-05:00,
6,10.215.173.1,37684,3.171.22.33,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,brave-core-ext.s3.brave.com,827,5059,10,11,2025-07-28T05:58:31.365-05:00,2025-07-28T05:58:31.537-05:00,
6,10.215.173.1,37696,3.171.22.33,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,brave-core-ext.s3.brave.com,747,4979,8,9,2025-07-28T05:58:31.367-05:00,2025-07-28T05:58:31.537-05:00,
6,10.215.173.1,37706,3.171.22.33,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,brave-core-ext.s3.brave.com,5148,98009,42,63,2025-07-28T05:58:31.369-05:00,2025-07-28T05:58:49.096-05:00,
6,10.215.173.1,37710,3.171.22.33,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,brave-core-ext.s3.brave.com,747,4979,8,9,2025-07-28T05:58:31.371-05:00,2025-07-28T05:58:31.537-05:00,
6,10.215.173.1,52430,162.159.61.3,443,10351,Brave,com.brave.browser,HTTP,Closed,chrome.cloudflare-dns.com,6880,8243,57,41,2025-07-28T05:58:32.814-05:00,2025-07-28T05:58:49.057-05:00,
6,10.215.173.1,52436,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,4948,10893,49,51,2025-07-28T05:58:32.824-05:00,2025-07-28T05:58:49.096-05:00,
6,10.215.173.1,35136,3.170.152.60,443,10351,Brave,com.brave.browser,HTTP,Closed,static.ads.brave.com,2858,43124,15,19,2025-07-28T05:58:32.971-05:00,2025-07-28T05:58:49.057-05:00,
6,10.215.173.1,35144,3.170.152.60,443,10351,Brave,com.brave.browser,TLS,Closed,static.ads.brave.com,1910,168,4,4,2025-07-28T05:58:32.975-05:00,2025-07-28T05:58:33.111-05:00,
6,10.215.173.1,35158,3.170.152.60,443,10351,Brave,com.brave.browser,HTTP,Closed,geo.ads.brave.com,2782,2909,13,13,2025-07-28T05:58:32.983-05:00,2025-07-28T05:58:49.063-05:00,
6,10.215.173.1,35170,3.170.152.60,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,static.ads.brave.com,1518,46377,16,26,2025-07-28T05:58:32.987-05:00,2025-07-28T05:58:49.096-05:00,
6,10.215.173.1,35174,3.170.152.60,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,static.ads.brave.com,700,4963,7,8,2025-07-28T05:58:32.990-05:00,2025-07-28T05:58:33.114-05:00,
6,10.215.173.1,35178,3.170.152.60,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,geo.ads.brave.com,1228,5487,11,13,2025-07-28T05:58:32.993-05:00,2025-07-28T05:58:49.096-05:00,
6,10.215.173.1,46204,172.217.1.100,443,10351,Brave,com.brave.browser,HTTP,Closed,t0.gstatic.com,3761,9499,24,24,2025-07-28T05:58:33.229-05:00,2025-07-28T05:58:49.063-05:00,
6,10.215.173.1,46216,172.217.1.100,443,10351,Brave,com.brave.browser,HTTPS,Closed,t0.gstatic.com,1944,1639,5,5,2025-07-28T05:58:33.231-05:00,2025-07-28T05:58:33.338-05:00,
6,10.215.173.1,46222,172.217.1.100,443,10351,Brave,com.brave.browser,TLS,Closed,t0.gstatic.com,1904,168,4,4,2025-07-28T05:58:33.232-05:00,2025-07-28T05:58:33.382-05:00,
6,10.215.173.1,46232,172.217.1.100,443,10351,Brave,com.brave.browser,TLS,Closed,t0.gstatic.com,2000,168,4,4,2025-07-28T05:58:33.234-05:00,2025-07-28T05:58:33.382-05:00,
6,10.215.173.1,55034,108.156.91.61,443,10351,Brave,com.brave.browser,HTTP,Closed,search.brave.com,2824,3084,14,14,2025-07-28T05:58:33.248-05:00,2025-07-28T05:58:49.063-05:00,
6,10.215.173.1,46242,172.217.1.100,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,t0.gstatic.com,1967,12038,15,18,2025-07-28T05:58:33.250-05:00,2025-07-28T05:58:49.092-05:00,
6,10.215.173.1,46258,172.217.1.100,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,t0.gstatic.com,710,5124,7,8,2025-07-28T05:58:33.251-05:00,2025-07-28T05:58:33.407-05:00,
6,10.215.173.1,46260,172.217.1.100,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,t0.gstatic.com,710,5122,7,8,2025-07-28T05:58:33.256-05:00,2025-07-28T05:58:33.407-05:00,
6,10.215.173.1,46274,172.217.1.100,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,t0.gstatic.com,710,5123,7,8,2025-07-28T05:58:33.259-05:00,2025-07-28T05:58:33.407-05:00,
6,10.215.173.1,55050,108.156.91.61,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,search.brave.com,1302,5678,12,13,2025-07-28T05:58:33.262-05:00,2025-07-28T05:58:49.096-05:00,
17,10.215.173.1,64904,10.215.173.2,53,10351,Brave,com.brave.browser,DNS,Closed,chrome.cloudflare-dns.com,71,114,1,1,2025-07-28T05:58:34.742-05:00,2025-07-28T05:58:34.745-05:00,
17,10.215.173.1,12418,10.215.173.2,53,10351,Brave,com.brave.browser,DNS,Closed,chrome.cloudflare-dns.com,71,155,1,1,2025-07-28T05:58:34.744-05:00,2025-07-28T05:58:34.746-05:00,
6,10.215.173.1,39732,162.159.61.3,443,10351,Brave,com.brave.browser,HTTP,Closed,chrome.cloudflare-dns.com,2949,3367,15,16,2025-07-28T05:58:34.749-05:00,2025-07-28T05:58:49.064-05:00,
6,10.215.173.1,39742,162.159.61.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,1370,4231,12,14,2025-07-28T05:58:34.755-05:00,2025-07-28T05:58:49.096-05:00,
6,10.215.173.1,58538,128.140.43.2,443,10351,Brave,com.brave.browser,HTTP,Closed,mitm.it,5261,313678,59,58,2025-07-28T05:58:38.526-05:00,2025-07-28T05:58:49.064-05:00,
6,10.215.173.1,58546,128.140.43.2,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,TLS,Closed,mitm.it,583,215,6,5,2025-07-28T05:58:38.540-05:00,2025-07-28T05:58:39.669-05:00,
6,10.215.173.1,58554,128.140.43.2,443,10351,Brave,com.brave.browser,HTTPS,Closed,mitm.it,2129,2164,7,7,2025-07-28T05:58:38.781-05:00,2025-07-28T05:58:49.057-05:00,
6,10.215.173.1,58566,128.140.43.2,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,TLS,Closed,mitm.it,543,215,5,5,2025-07-28T05:58:38.800-05:00,2025-07-28T05:58:39.859-05:00,
6,10.215.173.1,38454,35.82.13.19,443,10351,Brave,com.brave.browser,HTTP,Closed,go-updater.brave.com,30133,5187,42,33,2025-07-28T05:59:29.839-05:00,2025-07-28T05:59:44.073-05:00,
6,10.215.173.1,38464,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,29443,8409,57,57,2025-07-28T05:59:29.850-05:00,2025-07-28T05:59:43.621-05:00,
6,10.215.173.1,38468,35.82.13.19,443,10351,Brave,com.brave.browser,HTTPS,Closed,go-updater.brave.com,2150,2303,8,8,2025-07-28T05:59:30.089-05:00,2025-07-28T05:59:44.069-05:00,
6,10.215.173.1,38476,35.82.13.19,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,go-updater.brave.com,988,3999,11,12,2025-07-28T05:59:30.099-05:00,2025-07-28T05:59:40.662-05:00,
6,10.215.173.1,42462,172.64.41.3,443,10351,Brave,com.brave.browser,HTTP,Closed,chrome.cloudflare-dns.com,4102,5546,30,26,2025-07-28T05:59:30.500-05:00,2025-07-28T05:59:44.073-05:00,
6,10.215.173.1,42464,172.64.41.3,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,chrome.cloudflare-dns.com,2670,6589,27,29,2025-07-28T05:59:30.519-05:00,2025-07-28T05:59:44.100-05:00,
6,10.215.173.1,47138,35.82.72.96,443,10351,Brave,com.brave.browser,HTTP,Closed,componentupdater.brave.com,13462,7534,52,44,2025-07-28T05:59:30.723-05:00,2025-07-28T05:59:44.073-05:00,
6,10.215.173.1,47154,35.82.72.96,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,componentupdater.brave.com,12003,11620,48,47,2025-07-28T05:59:30.733-05:00,2025-07-28T05:59:44.134-05:00,
6,10.215.173.1,56280,64.233.180.188,5228,10255,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,807,4120,6,5,2025-07-28T06:00:36.224-05:00,2025-07-28T06:00:36.424-05:00,
6,10.215.173.1,56286,64.233.180.188,5228,10449,PCAPdroid mitm,com.pcapdroid.mitm,TLS,Closed,mtalk.google.com,694,6912,7,7,2025-07-28T06:00:36.246-05:00,2025-07-28T06:01:40.407-05:00,
17,10.215.173.1,50762,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,spot-pa.googleapis.com,68,159,1,1,2025-07-28T06:01:31.190-05:00,2025-07-28T06:01:31.420-05:00,
6,10.215.173.1,38370,194.242.2.2,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.mullvad.net,1150,4299,12,11,2025-07-28T06:01:31.197-05:00,2025-07-28T06:01:41.606-05:00,
17,10.215.173.1,40517,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,play.googleapis.com,65,140,1,1,2025-07-28T06:01:31.213-05:00,2025-07-28T06:01:31.869-05:00,
6,10.215.173.1,44638,185.95.218.42,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.digitale-gesellschaft.ch,2891,5303,27,22,2025-07-28T06:01:31.219-05:00,2025-07-28T06:02:29.041-05:00,
6,10.215.173.1,46592,142.251.32.78,443,10256,Google Play Store,com.android.vending,HTTPS,Closed,play-fe.googleapis.com,2118,2010,6,5,2025-07-28T06:01:32.542-05:00,2025-07-28T06:01:32.749-05:00,
6,10.215.173.1,46604,142.251.32.78,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,play-fe.googleapis.com,758,5485,8,8,2025-07-28T06:01:32.593-05:00,2025-07-28T06:01:32.792-05:00,
6,10.215.173.1,55738,216.239.38.223,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,play.googleapis.com,2614,2087,7,7,2025-07-28T06:01:35.905-05:00,2025-07-28T06:01:36.038-05:00,
6,10.215.173.1,55754,216.239.38.223,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,play.googleapis.com,795,5524,9,9,2025-07-28T06:01:35.913-05:00,2025-07-28T06:01:36.041-05:00,
6,10.215.173.1,55760,216.239.38.223,443,10256,Google Play Store,com.android.vending,HTTPS,Closed,play.googleapis.com,858,2013,6,5,2025-07-28T06:01:43.433-05:00,2025-07-28T06:01:43.585-05:00,
6,10.215.173.1,55770,216.239.38.223,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,play.googleapis.com,752,4842,8,8,2025-07-28T06:01:43.447-05:00,2025-07-28T06:01:43.614-05:00,
17,10.215.173.1,31101,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,youtubei.googleapis.com,69,160,1,1,2025-07-28T06:01:49.620-05:00,2025-07-28T06:01:49.804-05:00,
6,10.215.173.1,60924,194.242.2.2,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.mullvad.net,2246,7442,24,24,2025-07-28T06:01:49.624-05:00,2025-07-28T06:02:03.346-05:00,
17,10.215.173.1,57432,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,youtubei.googleapis.com,69,160,1,1,2025-07-28T06:01:49.819-05:00,2025-07-28T06:01:49.827-05:00,
6,10.215.173.1,50378,172.217.165.10,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,youtubei.googleapis.com,34268,185288,114,126,2025-07-28T06:01:49.833-05:00,2025-07-28T06:02:56.606-05:00,
6,10.215.173.1,50392,172.217.165.10,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,youtubei.googleapis.com,2187,6082,9,8,2025-07-28T06:01:49.844-05:00,2025-07-28T06:01:49.988-05:00,
17,10.215.173.1,40663,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,i.ytimg.com,57,212,1,1,2025-07-28T06:01:49.848-05:00,2025-07-28T06:01:50.266-05:00,
6,10.215.173.1,52548,95.215.19.53,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.njal.la,1402,5362,15,18,2025-07-28T06:01:49.850-05:00,2025-07-28T06:02:20.274-05:00,
17,10.215.173.1,62209,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,www.youtube.com,61,266,1,1,2025-07-28T06:01:49.883-05:00,2025-07-28T06:01:50.266-05:00,
6,10.215.173.1,52556,95.215.19.53,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.njal.la,765,4076,9,9,2025-07-28T06:01:49.885-05:00,2025-07-28T06:01:50.301-05:00,
6,10.215.173.1,50400,172.217.165.10,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,youtubei.googleapis.com,1953,5961,5,5,2025-07-28T06:01:49.896-05:00,2025-07-28T06:01:50.023-05:00,
6,10.215.173.1,55146,10.0.0.109,60000,10276,YouTube,com.google.android.youtube,HTTP,Closed,,526,770,6,6,2025-07-28T06:01:49.934-05:00,2025-07-28T06:01:50.148-05:00,
6,10.215.173.1,50408,172.217.165.10,443,10276,YouTube,com.google.android.youtube,TLS,Closed,youtubei.googleapis.com,100,88,2,2,2025-07-28T06:01:49.969-05:00,2025-07-28T06:01:50.023-05:00,
6,10.215.173.1,55162,10.0.0.109,60000,10276,YouTube,com.google.android.youtube,HTTP,Closed,,526,770,6,6,2025-07-28T06:01:50.006-05:00,2025-07-28T06:01:50.148-05:00,
6,10.215.173.1,55174,10.0.0.109,60000,10276,YouTube,com.google.android.youtube,HTTP,Closed,,526,770,6,6,2025-07-28T06:01:50.021-05:00,2025-07-28T06:01:50.152-05:00,
6,10.215.173.1,55184,10.0.0.109,60000,10276,YouTube,com.google.android.youtube,HTTP,Closed,,526,770,6,6,2025-07-28T06:01:50.022-05:00,2025-07-28T06:01:50.137-05:00,
6,10.215.173.1,34548,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:01:50.142-05:00,2025-07-28T06:01:50.165-05:00,
6,10.215.173.1,34564,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:01:50.149-05:00,2025-07-28T06:01:50.167-05:00,
6,10.215.173.1,34580,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:01:50.151-05:00,2025-07-28T06:01:50.168-05:00,
